Show,EpId,ClipId,y
StutterTalk,6,18,NoStutteredWords
StutterTalk,6,19,Rep
StutterTalk,6,33,Interjection
StutterTalk,6,34,NoStutteredWords
StutterTalk,6,36,NoStutteredWords
StutterTalk,6,51,Rep
StutterTalk,6,64,NoStutteredWords
StutterTalk,6,65,NoStutteredWords
StutterTalk,6,73,Rep
StutterTalk,6,80,Rep
StutterTalk,6,90,NoStutteredWords
StutterTalk,6,99,NoStutteredWords
StutterTalk,6,101,Rep
StutterTalk,6,112,NoStutteredWords
StutterTalk,6,114,Rep
StutterTalk,6,125,NoStutteredWords
StutterTalk,6,126,Rep
StutterTalk,6,131,Rep
StutterTalk,6,137,NoStutteredWords
StutterTalk,6,147,Interjection
StutterTalk,6,155,NoStutteredWords
StutterTalk,6,166,NoStutteredWords
StutterTalk,6,173,Rep
StutterTalk,6,180,Interjection
StutterTalk,6,182,NoStutteredWords
StutterTalk,6,192,Rep
StutterTalk,6,196,Rep
StutterTalk,6,198,Rep
StutterTalk,6,203,NoStutteredWords
StutterTalk,6,204,Interjection
StutterTalk,6,210,Interjection
StutterTalk,6,218,NoStutteredWords
StutterTalk,6,228,Rep
StutterTalk,7,11,NoStutteredWords
StutterTalk,7,18,NoStutteredWords
StutterTalk,7,19,NoStutteredWords
StutterTalk,7,24,NoStutteredWords
StutterTalk,7,25,NoStutteredWords
StutterTalk,7,39,NoStutteredWords
StutterTalk,8,1,Rep
StutterTalk,8,9,Rep
StutterTalk,8,15,NoStutteredWords
StutterTalk,8,38,NoStutteredWords
StutterTalk,8,39,Interjection
StutterTalk,8,47,Rep
StutterTalk,8,48,Rep
StutterTalk,8,56,Interjection
StutterTalk,8,66,NoStutteredWords
StutterTalk,8,82,Interjection
StutterTalk,8,95,NoStutteredWords
StutterTalk,8,111,Rep
StutterTalk,8,115,Interjection
StutterTalk,8,131,Rep
StutterTalk,8,132,NoStutteredWords
StutterTalk,8,133,NoStutteredWords
StutterTalk,8,143,NoStutteredWords
StutterTalk,8,147,NoSpeech
StutterTalk,8,155,NoStutteredWords
StutterTalk,8,169,Rep
StutterTalk,8,188,NoStutteredWords
StutterTalk,9,3,NoStutteredWords
StutterTalk,9,4,NoStutteredWords
StutterTalk,9,13,NoStutteredWords
StutterTalk,9,18,NoStutteredWords
StutterTalk,9,24,NoStutteredWords
StutterTalk,9,26,NoStutteredWords
StutterTalk,9,27,Rep
StutterTalk,9,28,NoStutteredWords
StutterTalk,9,30,NoStutteredWords
StutterTalk,10,3,NoStutteredWords
StutterTalk,10,10,NoStutteredWords
StutterTalk,10,11,Interjection
StutterTalk,10,14,NoStutteredWords
StutterTalk,10,17,NoStutteredWords
StutterTalk,10,22,NoStutteredWords
StutterTalk,10,24,NoStutteredWords
StutterTalk,10,27,Interjection
StutterTalk,10,34,Rep
StutterTalk,10,38,Rep
StutterTalk,11,6,Rep
StutterTalk,11,11,Interjection
StutterTalk,11,15,NoStutteredWords
StutterTalk,11,17,NoStutteredWords
StutterTalk,11,18,Rep
StutterTalk,11,24,NoStutteredWords
StutterTalk,11,32,NoStutteredWords
StutterTalk,11,37,Rep
StutterTalk,12,3,NoStutteredWords
StutterTalk,12,6,NoStutteredWords
StutterTalk,12,8,NoStutteredWords
StutterTalk,12,11,NoStutteredWords
StutterTalk,12,23,Prolongation
StutterTalk,12,24,Unsure
StutterTalk,12,26,Interjection
StutterTalk,13,1,NoStutteredWords
StutterTalk,13,7,NoStutteredWords
StutterTalk,13,12,NoStutteredWords
StutterTalk,13,15,NoStutteredWords
StutterTalk,13,18,NoStutteredWords
StutterTalk,13,25,NoStutteredWords
StutterTalk,13,27,NoStutteredWords
StutterTalk,13,38,NoStutteredWords
StutterTalk,13,39,NoStutteredWords
StutterTalk,14,1,NoStutteredWords
StutterTalk,14,6,Rep
StutterTalk,14,7,NoStutteredWords
StutterTalk,14,9,Prolongation
StutterTalk,14,16,NoStutteredWords
StutterTalk,14,23,Rep
StutterTalk,14,33,NoStutteredWords
StutterTalk,14,34,NoStutteredWords
StutterTalk,14,39,Rep
StutterTalk,15,1,NoStutteredWords
StutterTalk,15,7,NoStutteredWords
StutterTalk,15,8,NoStutteredWords
StutterTalk,15,13,NoStutteredWords
StutterTalk,15,20,NoStutteredWords
StutterTalk,15,22,NoStutteredWords
StutterTalk,15,25,NoStutteredWords
StutterTalk,15,35,Rep
StutterTalk,16,5,NoSpeech
StutterTalk,16,7,Rep
StutterTalk,16,15,Rep
StutterTalk,16,26,Rep
StutterTalk,16,36,NoStutteredWords
StutterTalk,17,0,NoStutteredWords
StutterTalk,17,14,NoStutteredWords
StutterTalk,17,20,NoStutteredWords
StutterTalk,17,26,NoStutteredWords
StutterTalk,17,39,NoStutteredWords
StutterTalk,18,0,Interjection
StutterTalk,18,8,Interjection
StutterTalk,18,22,NoStutteredWords
StutterTalk,18,29,NoStutteredWords
StutterTalk,19,2,NoStutteredWords
StutterTalk,19,4,NoStutteredWords
StutterTalk,19,11,NoStutteredWords
StutterTalk,19,14,NoStutteredWords
StutterTalk,19,15,NoStutteredWords
StutterTalk,19,16,NoStutteredWords
StutterTalk,19,20,NoStutteredWords
StutterTalk,19,21,NoStutteredWords
StutterTalk,19,24,NoStutteredWords
StutterTalk,19,29,Rep
StutterTalk,19,30,NoStutteredWords
StutterTalk,19,34,NoStutteredWords
StutterTalk,19,37,NoStutteredWords
StutterTalk,20,4,Rep
StutterTalk,20,8,NoStutteredWords
StutterTalk,20,22,NoStutteredWords
StutterTalk,20,24,Rep
StutterTalk,20,31,NoStutteredWords
StutterTalk,21,2,NoStutteredWords
StutterTalk,21,4,Rep
StutterTalk,21,5,NoStutteredWords
StutterTalk,21,12,NoStutteredWords
StutterTalk,21,25,NoStutteredWords
StutterTalk,21,28,NoStutteredWords
StutterTalk,21,36,NoStutteredWords
StutterTalk,21,39,NoStutteredWords
StutterTalk,22,0,NoStutteredWords
StutterTalk,22,2,NoStutteredWords
StutterTalk,22,3,NoStutteredWords
StutterTalk,22,4,NoStutteredWords
StutterTalk,22,5,Rep
StutterTalk,22,12,Rep
StutterTalk,22,13,Interjection
StutterTalk,22,14,Rep
StutterTalk,22,16,NoStutteredWords
StutterTalk,22,20,NoStutteredWords
StutterTalk,22,22,Rep
StutterTalk,22,25,NoStutteredWords
StutterTalk,22,33,NoStutteredWords
StutterTalk,22,34,NoStutteredWords
StutterTalk,22,35,Rep
StutterTalk,23,0,NoStutteredWords
StutterTalk,23,2,NoStutteredWords
StutterTalk,23,6,NoStutteredWords
StutterTalk,23,13,NoStutteredWords
StutterTalk,23,22,NoStutteredWords
StutterTalk,23,27,NoStutteredWords
StutterTalk,24,1,NoStutteredWords
StutterTalk,24,6,NoStutteredWords
StutterTalk,24,7,NoStutteredWords
StutterTalk,24,16,NoStutteredWords
StutterTalk,24,17,NoSpeech
StutterTalk,25,10,Interjection
StutterTalk,25,11,NoStutteredWords
StutterTalk,25,20,Rep
StutterTalk,25,32,NoStutteredWords
StutterTalk,25,33,NoStutteredWords
StutterTalk,25,36,NoStutteredWords
StutterTalk,25,43,NoStutteredWords
StutterTalk,25,47,NoStutteredWords
StutterTalk,25,58,NoStutteredWords
StutterTalk,25,59,NoStutteredWords
StutterTalk,25,65,NoStutteredWords
StutterTalk,25,71,NoStutteredWords
StutterTalk,25,75,Rep
StutterTalk,25,86,Interjection
StutterTalk,25,88,NoStutteredWords
StutterTalk,25,105,NoSpeech
StutterTalk,25,107,NoStutteredWords
StutterTalk,25,108,NoStutteredWords
StutterTalk,25,110,NoStutteredWords
StutterTalk,25,112,NoStutteredWords
StutterTalk,25,116,NoStutteredWords
StutterTalk,25,125,Interjection
StutterTalk,25,156,NoSpeech
StutterTalk,25,157,Rep
StutterTalk,25,159,NoStutteredWords
StutterTalk,25,161,NoStutteredWords
StutterTalk,25,181,NoStutteredWords
StutterTalk,26,11,NoSpeech
StutterTalk,26,14,Rep
StutterTalk,26,22,NoStutteredWords
StutterTalk,26,36,NoStutteredWords
StutterTalk,26,52,NoStutteredWords
StutterTalk,26,63,Rep
StutterTalk,26,82,NoStutteredWords
StutterTalk,26,93,NoStutteredWords
StutterTalk,26,102,NoStutteredWords
StutterTalk,26,103,NoStutteredWords
StutterTalk,26,113,Rep
StutterTalk,26,128,Interjection
StutterTalk,26,138,NoStutteredWords
StutterTalk,26,154,Rep
StutterTalk,26,155,NoStutteredWords
StutterTalk,26,157,NoStutteredWords
StutterTalk,26,159,NoStutteredWords
StutterTalk,26,161,NoStutteredWords
StutterTalk,26,180,Interjection
StutterTalk,26,190,Interjection
StutterTalk,27,18,Interjection
StutterTalk,27,24,Rep
StutterTalk,27,25,Interjection
StutterTalk,28,21,Rep
StutterTalk,28,29,NoStutteredWords
StutterTalk,28,34,NoStutteredWords
StutterTalk,29,1,NoStutteredWords
StutterTalk,29,3,NoStutteredWords
StutterTalk,29,5,NoStutteredWords
StutterTalk,29,10,NoStutteredWords
StutterTalk,29,14,NoStutteredWords
StutterTalk,29,15,Interjection
StutterTalk,29,16,NoStutteredWords
StutterTalk,29,17,NoStutteredWords
StutterTalk,29,22,NoSpeech
StutterTalk,29,27,NoStutteredWords
StutterTalk,29,38,NoStutteredWords
StutterTalk,29,39,NoStutteredWords
StutterTalk,30,2,Interjection
StutterTalk,30,3,NoStutteredWords
StutterTalk,30,12,Block
StutterTalk,30,36,NoStutteredWords
StutterTalk,30,37,NoStutteredWords
StutterTalk,31,14,NoStutteredWords
StutterTalk,31,30,NoStutteredWords
StutterTalk,32,0,NoStutteredWords
StutterTalk,32,2,NoSpeech
StutterTalk,32,7,NoStutteredWords
StutterTalk,32,8,NoStutteredWords
StutterTalk,32,15,NoStutteredWords
StutterTalk,32,16,NoStutteredWords
StutterTalk,32,23,NoSpeech
StutterTalk,32,27,NoStutteredWords
StutterTalk,32,28,NoStutteredWords
StutterTalk,32,29,NoStutteredWords
StutterTalk,32,32,Interjection
StutterTalk,32,38,NoStutteredWords
StutterTalk,32,39,NoStutteredWords
StutterTalk,33,2,NoStutteredWords
StutterTalk,33,6,NoStutteredWords
StutterTalk,33,24,NoStutteredWords
StutterTalk,33,36,NoStutteredWords
StutterTalk,33,46,NoStutteredWords
StutterTalk,33,54,NoStutteredWords
StutterTalk,33,58,Rep
StutterTalk,33,77,NoStutteredWords
StutterTalk,33,84,NoStutteredWords
StutterTalk,33,86,Interjection
StutterTalk,33,103,NoStutteredWords
StutterTalk,33,109,NoStutteredWords
StutterTalk,33,120,NoStutteredWords
StutterTalk,33,121,Interjection
StutterTalk,33,124,Rep
StutterTalk,33,138,Rep
StutterTalk,33,143,NoStutteredWords
StutterTalk,33,151,NoStutteredWords
StutterTalk,33,157,NoStutteredWords
StutterTalk,33,166,Prolongation
StutterTalk,33,173,NoSpeech
StutterTalk,33,174,Rep
StutterTalk,33,180,NoStutteredWords
StutterTalk,33,184,NoStutteredWords
StutterTalk,33,200,Interjection
StutterTalk,33,203,Interjection
StutterTalk,34,10,NoStutteredWords
StutterTalk,34,27,NoStutteredWords
StutterTalk,34,28,NoStutteredWords
StutterTalk,34,31,NoStutteredWords
StutterTalk,34,37,NoStutteredWords
StutterTalk,35,12,Rep
StutterTalk,35,21,Rep
StutterTalk,35,35,Rep
StutterTalk,35,36,Rep
StutterTalk,36,0,NoStutteredWords
StutterTalk,36,8,NoStutteredWords
StutterTalk,36,10,NoStutteredWords
StutterTalk,36,11,NoStutteredWords
StutterTalk,36,21,NoStutteredWords
StutterTalk,36,33,NoStutteredWords
StutterTalk,36,38,Interjection
StutterTalk,37,7,Rep
StutterTalk,37,14,NoStutteredWords
StutterTalk,37,16,NoStutteredWords
StutterTalk,37,18,NoStutteredWords
StutterTalk,37,19,NoStutteredWords
StutterTalk,37,26,Rep
StutterTalk,37,28,Prolongation
StutterTalk,37,31,Rep
StutterTalk,37,61,Rep
StutterTalk,37,72,Prolongation
StutterTalk,37,85,NoStutteredWords
StutterTalk,37,89,Interjection
StutterTalk,37,97,NoStutteredWords
StutterTalk,37,107,Rep
StutterTalk,37,145,NoStutteredWords
StutterTalk,37,148,NoStutteredWords
StutterTalk,37,155,NoSpeech
StutterTalk,37,174,NoStutteredWords
StutterTalk,37,178,NoStutteredWords
StutterTalk,37,186,Rep
StutterTalk,38,5,NoStutteredWords
StutterTalk,38,17,NoStutteredWords
StutterTalk,38,18,NoStutteredWords
StutterTalk,38,37,NoStutteredWords
StutterTalk,38,38,Rep
StutterTalk,39,2,NoStutteredWords
StutterTalk,39,3,NoStutteredWords
StutterTalk,39,4,NoStutteredWords
StutterTalk,39,9,NoStutteredWords
StutterTalk,39,10,NoStutteredWords
StutterTalk,39,39,NoStutteredWords
StutterTalk,40,0,NoStutteredWords
StutterTalk,40,3,NoStutteredWords
StutterTalk,40,9,NoStutteredWords
StutterTalk,40,12,NoStutteredWords
StutterTalk,40,18,Interjection
StutterTalk,40,28,Rep
StutterTalk,40,30,NoStutteredWords
StutterTalk,40,31,NoStutteredWords
StutterTalk,40,34,NoStutteredWords
StutterTalk,40,37,NoStutteredWords
StutterTalk,40,38,NoStutteredWords
StutterTalk,41,2,NoStutteredWords
StutterTalk,41,7,Interjection
StutterTalk,41,10,NoStutteredWords
StutterTalk,41,13,NoStutteredWords
StutterTalk,41,14,NoStutteredWords
StutterTalk,41,16,NoStutteredWords
StutterTalk,41,19,NoStutteredWords
StutterTalk,41,20,NoStutteredWords
StutterTalk,41,21,NoStutteredWords
StutterTalk,41,34,NoStutteredWords
StutterTalk,41,36,NoStutteredWords
StutterTalk,41,37,NoStutteredWords
StutterTalk,41,38,NoStutteredWords
StutterTalk,42,8,NoStutteredWords
StutterTalk,42,10,Interjection
StutterTalk,42,15,Block
StutterTalk,42,38,NoStutteredWords
StutterTalk,43,0,Interjection
StutterTalk,43,7,NoStutteredWords
StutterTalk,43,15,Prolongation
StutterTalk,43,30,Rep
StutterTalk,43,33,NoStutteredWords
StutterTalk,43,37,Rep
StutterTalk,43,44,NoStutteredWords
StutterTalk,43,68,NoStutteredWords
StutterTalk,43,83,NoStutteredWords
StutterTalk,43,90,Interjection
StutterTalk,43,94,Rep
StutterTalk,43,96,NoSpeech
StutterTalk,43,100,NoStutteredWords
StutterTalk,43,106,NoStutteredWords
StutterTalk,43,114,Rep
StutterTalk,43,118,Prolongation
StutterTalk,43,138,NoStutteredWords
StutterTalk,43,149,Rep
StutterTalk,43,164,NoStutteredWords
StutterTalk,43,166,Prolongation
StutterTalk,43,168,NoStutteredWords
StutterTalk,43,171,NoStutteredWords
StutterTalk,43,173,Rep
StutterTalk,43,183,NoStutteredWords
StutterTalk,43,193,NoStutteredWords
StutterTalk,43,196,Rep
StutterTalk,43,199,NoStutteredWords
StutterTalk,43,205,NoStutteredWords
StutterTalk,43,211,NoStutteredWords
StutterTalk,44,7,NoStutteredWords
StutterTalk,44,11,Interjection
StutterTalk,44,14,NoStutteredWords
StutterTalk,44,22,Interjection
StutterTalk,44,27,Rep
StutterTalk,45,4,NoStutteredWords
StutterTalk,45,10,NoStutteredWords
StutterTalk,45,11,NoStutteredWords
StutterTalk,45,13,NoStutteredWords
StutterTalk,45,18,NoStutteredWords
StutterTalk,45,19,NoStutteredWords
StutterTalk,45,23,Rep
StutterTalk,45,27,NoStutteredWords
StutterTalk,45,30,Rep
StutterTalk,45,37,NoStutteredWords
StutterTalk,45,38,NoStutteredWords
StutterTalk,46,2,NoStutteredWords
StutterTalk,46,4,NoStutteredWords
StutterTalk,46,6,NoStutteredWords
StutterTalk,46,12,NoStutteredWords
StutterTalk,46,15,NoStutteredWords
StutterTalk,46,33,Rep
StutterTalk,46,35,Rep
StutterTalk,47,0,NoStutteredWords
StutterTalk,47,15,NoStutteredWords
StutterTalk,47,16,Rep
StutterTalk,48,0,NoStutteredWords
StutterTalk,48,15,NoStutteredWords
StutterTalk,48,20,NoStutteredWords
StutterTalk,48,29,NoStutteredWords
StutterTalk,48,31,NoStutteredWords
StutterTalk,48,38,NoStutteredWords
StutterTalk,49,0,Interjection
StutterTalk,49,2,NoStutteredWords
StutterTalk,49,9,Rep
StutterTalk,49,12,NoStutteredWords
StutterTalk,49,15,NoStutteredWords
StutterTalk,49,16,NoStutteredWords
StutterTalk,49,22,Interjection
StutterTalk,49,25,Interjection
StutterTalk,49,26,NoStutteredWords
StutterTalk,49,31,NoStutteredWords
StutterTalk,49,34,NoStutteredWords
StutterTalk,50,2,NoStutteredWords
StutterTalk,50,3,NoStutteredWords
StutterTalk,50,10,NoStutteredWords
StutterTalk,50,12,Interjection
StutterTalk,50,14,NoStutteredWords
StutterTalk,50,15,NoStutteredWords
StutterTalk,50,24,NoStutteredWords
StutterTalk,50,26,NoStutteredWords
StutterTalk,50,35,NoStutteredWords
StutterTalk,51,9,NoStutteredWords
StutterTalk,51,14,NoStutteredWords
StutterTalk,51,15,NoStutteredWords
StutterTalk,51,28,NoStutteredWords
StutterTalk,51,34,NoStutteredWords
StutterTalk,51,38,NoStutteredWords
StutterTalk,52,0,Interjection
StutterTalk,52,2,NoStutteredWords
StutterTalk,52,12,NoStutteredWords
StutterTalk,52,19,NoStutteredWords
StutterTalk,52,21,NoStutteredWords
StutterTalk,52,23,NoStutteredWords
StutterTalk,52,26,NoStutteredWords
StutterTalk,52,33,Interjection
StutterTalk,52,34,NoStutteredWords
StutterTalk,52,37,NoStutteredWords
StutterTalk,53,8,NoStutteredWords
StutterTalk,53,9,NoStutteredWords
StutterTalk,53,25,NoStutteredWords
StutterTalk,53,34,NoStutteredWords
StutterTalk,54,9,NoStutteredWords
StutterTalk,54,12,NoStutteredWords
StutterTalk,54,36,NoSpeech
StutterTalk,55,13,NoStutteredWords
StutterTalk,55,15,NoSpeech
StutterTalk,55,18,NoStutteredWords
StutterTalk,55,28,NoStutteredWords
StutterTalk,55,36,Block
StutterTalk,56,4,NoStutteredWords
StutterTalk,56,12,NoStutteredWords
StutterTalk,56,23,NoStutteredWords
StutterTalk,56,29,Rep
StutterTalk,57,5,NoStutteredWords
StutterTalk,57,7,NoStutteredWords
StutterTalk,57,17,NoStutteredWords
StutterTalk,57,29,Rep
StutterTalk,59,1,NoStutteredWords
StutterTalk,59,7,NoStutteredWords
StutterTalk,59,19,NoStutteredWords
StutterTalk,59,22,NoStutteredWords
StutterTalk,59,25,Block
StutterTalk,59,26,NoStutteredWords
StutterTalk,59,34,NoStutteredWords
StutterTalk,60,8,NoStutteredWords
StutterTalk,60,25,Interjection
StutterTalk,60,26,NoStutteredWords
StutterTalk,60,31,NoStutteredWords
StutterTalk,60,38,NoStutteredWords
StutterTalk,61,0,NoStutteredWords
StutterTalk,61,7,NoStutteredWords
StutterTalk,61,10,Interjection
StutterTalk,61,15,NoStutteredWords
StutterTalk,61,17,NoSpeech
StutterTalk,61,19,NoStutteredWords
StutterTalk,61,22,NoStutteredWords
StutterTalk,61,35,NoStutteredWords
StutterTalk,61,36,NoStutteredWords
StutterTalk,62,0,NoStutteredWords
StutterTalk,62,6,NoStutteredWords
StutterTalk,62,20,NoStutteredWords
StutterTalk,62,27,Prolongation
StutterTalk,62,32,NoStutteredWords
StutterTalk,62,33,NoStutteredWords
StutterTalk,62,34,Rep
StutterTalk,62,36,NoStutteredWords
StutterTalk,63,35,Rep
StutterTalk,63,41,Rep
StutterTalk,63,61,Rep
StutterTalk,63,74,Prolongation
StutterTalk,63,75,Prolongation
StutterTalk,63,80,Rep
StutterTalk,63,94,NoStutteredWords
StutterTalk,63,102,Unsure
StutterTalk,63,128,NoStutteredWords
StutterTalk,63,139,NoStutteredWords
StutterTalk,63,158,NoSpeech
StutterTalk,63,161,NoStutteredWords
StutterTalk,63,172,NoStutteredWords
StutterTalk,63,173,NoStutteredWords
StutterTalk,64,1,NoStutteredWords
StutterTalk,64,3,NoStutteredWords
StutterTalk,64,16,NoStutteredWords
StutterTalk,64,27,Prolongation
StutterTalk,64,56,NoStutteredWords
StutterTalk,64,64,NoStutteredWords
StutterTalk,64,70,NoStutteredWords
StutterTalk,64,75,Prolongation
StutterTalk,64,90,NoStutteredWords
StutterTalk,64,92,NoStutteredWords
StutterTalk,64,107,NoStutteredWords
StutterTalk,64,112,NoStutteredWords
StutterTalk,64,117,Rep
StutterTalk,64,139,Interjection
StutterTalk,64,141,Rep
StutterTalk,64,142,NoStutteredWords
StutterTalk,64,150,NoStutteredWords
StutterTalk,64,152,Rep
StutterTalk,64,165,NoStutteredWords
StutterTalk,64,169,NoStutteredWords
StutterTalk,64,170,NoStutteredWords
StutterTalk,64,186,NoStutteredWords
StutterTalk,64,189,Rep
StutterTalk,64,197,NoStutteredWords
StutterTalk,64,203,Prolongation
StutterTalk,65,1,NoStutteredWords
StutterTalk,65,8,NoStutteredWords
StutterTalk,65,24,Prolongation
StutterTalk,65,27,NoStutteredWords
StutterTalk,65,34,NoStutteredWords
StutterTalk,66,1,Prolongation
StutterTalk,66,3,Prolongation
StutterTalk,66,8,Interjection
StutterTalk,66,12,Rep
StutterTalk,66,17,NoStutteredWords
StutterTalk,66,21,NoStutteredWords
StutterTalk,66,25,Prolongation
StutterTalk,66,39,Interjection
StutterTalk,67,0,Prolongation
StutterTalk,67,1,NoStutteredWords
StutterTalk,67,6,Rep
StutterTalk,67,7,NoStutteredWords
StutterTalk,67,9,Rep
StutterTalk,67,23,NoStutteredWords
StutterTalk,67,25,NoStutteredWords
StutterTalk,68,6,NoStutteredWords
StutterTalk,68,15,NoStutteredWords
StutterTalk,68,16,Interjection
StutterTalk,68,33,NoStutteredWords
StutterTalk,68,75,NoStutteredWords
StutterTalk,68,85,NoStutteredWords
StutterTalk,68,86,Interjection
StutterTalk,68,96,Interjection
StutterTalk,68,103,NoStutteredWords
StutterTalk,68,105,NoStutteredWords
StutterTalk,68,137,NoStutteredWords
StutterTalk,68,141,NoStutteredWords
StutterTalk,68,155,Interjection
StutterTalk,68,156,NoStutteredWords
StutterTalk,68,164,NoStutteredWords
StutterTalk,68,175,Interjection
StutterTalk,68,176,Prolongation
StutterTalk,68,185,NoStutteredWords
StutterTalk,68,208,NoStutteredWords
StutterTalk,68,211,Interjection
StutterTalk,69,2,NoStutteredWords
StutterTalk,69,7,NoStutteredWords
StutterTalk,69,11,NoStutteredWords
StutterTalk,69,13,NoStutteredWords
StutterTalk,69,17,NoStutteredWords
StutterTalk,69,18,NoStutteredWords
StutterTalk,69,23,NoStutteredWords
StutterTalk,69,24,NoStutteredWords
StutterTalk,69,28,Rep
StutterTalk,69,31,NoStutteredWords
StutterTalk,69,34,NoStutteredWords
StutterTalk,69,38,NoStutteredWords
StutterTalk,70,8,NoStutteredWords
StutterTalk,70,13,NoStutteredWords
StutterTalk,70,14,NoStutteredWords
StutterTalk,70,16,NoStutteredWords
StutterTalk,70,20,NoStutteredWords
StutterTalk,70,27,NoStutteredWords
StutterTalk,70,31,NoStutteredWords
StutterTalk,70,32,Prolongation
StutterTalk,70,34,NoStutteredWords
StutterTalk,70,35,Prolongation
StutterTalk,70,37,NoStutteredWords
StutterTalk,70,39,NoStutteredWords
StutterTalk,71,0,NoStutteredWords
StutterTalk,71,7,Interjection
StutterTalk,71,22,NoStutteredWords
StutterTalk,72,5,NoStutteredWords
StutterTalk,72,7,Prolongation
StutterTalk,72,16,Rep
StutterTalk,72,28,Interjection
StutterTalk,72,39,Prolongation
StutterTalk,72,48,Rep
StutterTalk,72,57,NoStutteredWords
StutterTalk,72,63,Rep
StutterTalk,72,80,NoStutteredWords
StutterTalk,72,94,Rep
StutterTalk,72,109,Rep
StutterTalk,72,117,NoStutteredWords
StutterTalk,72,122,NoSpeech
StutterTalk,72,135,Prolongation
StutterTalk,72,136,Prolongation
StutterTalk,72,138,NoStutteredWords
StutterTalk,72,150,NoStutteredWords
StutterTalk,72,172,NoStutteredWords
StutterTalk,72,187,Rep
StutterTalk,72,196,NoStutteredWords
StutterTalk,73,10,NoStutteredWords
StutterTalk,73,12,Rep
StutterTalk,73,13,Interjection
StutterTalk,73,20,NoStutteredWords
StutterTalk,73,31,NoStutteredWords
StutterTalk,73,35,NoStutteredWords
StutterTalk,73,38,NoStutteredWords
StutterTalk,74,0,Interjection
StutterTalk,74,7,NoStutteredWords
StutterTalk,74,8,Interjection
StutterTalk,74,27,NoStutteredWords
StutterTalk,74,36,Interjection
StutterTalk,75,10,Interjection
StutterTalk,75,11,NoStutteredWords
StutterTalk,75,19,NoStutteredWords
StutterTalk,75,21,Interjection
StutterTalk,75,32,NoStutteredWords
StutterTalk,76,1,NoStutteredWords
StutterTalk,76,20,NoStutteredWords
StutterTalk,76,32,Block
StutterTalk,76,33,Interjection
StutterTalk,77,20,NoStutteredWords
StutterTalk,77,21,Rep
StutterTalk,77,23,Interjection
StutterTalk,77,34,NoStutteredWords
StutterTalk,78,9,NoStutteredWords
StutterTalk,78,11,Interjection
StutterTalk,78,14,Interjection
StutterTalk,78,34,NoStutteredWords
StutterTalk,79,1,Interjection
StutterTalk,79,3,Rep
StutterTalk,79,4,Interjection
StutterTalk,79,8,NoStutteredWords
StutterTalk,79,10,NoStutteredWords
StutterTalk,79,15,NoStutteredWords
StutterTalk,79,16,NoStutteredWords
StutterTalk,79,33,NoStutteredWords
StutterTalk,79,37,NoStutteredWords
StutteringIsCool,0,12,Interjection
StutteringIsCool,0,15,NoStutteredWords
StutteringIsCool,0,27,NoStutteredWords
StutteringIsCool,0,32,NoStutteredWords
StutteringIsCool,1,17,NoStutteredWords
StutteringIsCool,1,19,Rep
StutteringIsCool,1,24,Interjection
StutteringIsCool,1,33,NoStutteredWords
StutteringIsCool,2,23,NoStutteredWords
StutteringIsCool,2,24,NoStutteredWords
StutteringIsCool,2,26,NoStutteredWords
StutteringIsCool,2,27,NoStutteredWords
StutteringIsCool,2,28,Rep
StutteringIsCool,2,31,NoStutteredWords
StutteringIsCool,2,32,NoStutteredWords
StutteringIsCool,2,34,NoStutteredWords
StutteringIsCool,2,36,NoStutteredWords
StutteringIsCool,3,1,NoStutteredWords
StutteringIsCool,3,3,Rep
StutteringIsCool,3,11,NoStutteredWords
StutteringIsCool,3,22,NoStutteredWords
StutteringIsCool,3,23,NoStutteredWords
StutteringIsCool,3,26,NoStutteredWords
StutteringIsCool,3,33,NoStutteredWords
StutteringIsCool,4,2,NoStutteredWords
StutteringIsCool,4,3,Interjection
StutteringIsCool,4,5,NoStutteredWords
StutteringIsCool,4,9,NoStutteredWords
StutteringIsCool,5,20,NoStutteredWords
StutteringIsCool,5,38,Interjection
StutteringIsCool,6,6,NoStutteredWords
StutteringIsCool,6,26,NoStutteredWords
StutteringIsCool,6,27,NoStutteredWords
StutteringIsCool,7,1,NoStutteredWords
StutteringIsCool,7,15,Prolongation
StutteringIsCool,7,17,NoStutteredWords
StutteringIsCool,7,19,NoStutteredWords
StutteringIsCool,7,21,NoStutteredWords
StutteringIsCool,7,22,NoStutteredWords
StutteringIsCool,7,32,Rep
StutteringIsCool,7,39,NoStutteredWords
StutteringIsCool,8,2,NoStutteredWords
StutteringIsCool,8,3,Rep
StutteringIsCool,8,14,Rep
StutteringIsCool,8,17,Interjection
StutteringIsCool,8,18,NoStutteredWords
StutteringIsCool,8,24,NoStutteredWords
StutteringIsCool,8,25,NoStutteredWords
StutteringIsCool,8,26,Interjection
StutteringIsCool,8,27,Interjection
StutteringIsCool,8,36,Rep
StutteringIsCool,9,7,NoStutteredWords
StutteringIsCool,9,10,NoStutteredWords
StutteringIsCool,9,22,NoStutteredWords
StutteringIsCool,10,2,Unsure
StutteringIsCool,10,23,NoStutteredWords
StutteringIsCool,10,28,NoStutteredWords
StutteringIsCool,10,29,NoStutteredWords
StutteringIsCool,10,30,NoStutteredWords
StutteringIsCool,10,34,NoStutteredWords
StutteringIsCool,11,7,Interjection
StutteringIsCool,11,11,NoStutteredWords
